Log file open, 01/03/23 11:50:26
[2023.01.03-17.50.37:817][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_PillarFrame.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Props/SM_PillarFrame.uasset"
[2023.01.03-17.50.37:822][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_PillarFrame300.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Props/SM_PillarFrame300.uasset"
[2023.01.03-17.50.37:828][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Rock.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Props/SM_Rock.uasset"
[2023.01.03-17.50.37:833][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Shelf.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Props/SM_Shelf.uasset"
[2023.01.03-17.50.37:838][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Stairs.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Props/SM_Stairs.uasset"
[2023.01.03-17.50.37:845][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Statue.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Props/SM_Statue.uasset"
[2023.01.03-17.50.37:850][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_TableRound.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Props/SM_TableRound.uasset"
[2023.01.03-17.50.37:855][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_WindowFrame.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Props/SM_WindowFrame.uasset"
[2023.01.03-17.50.37:862][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cone.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Shapes/Shape_Cone.uasset"
[2023.01.03-17.50.37:869][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cube.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Shapes/Shape_Cube.uasset"
[2023.01.03-17.50.37:876][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cylinder.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Shapes/Shape_Cylinder.uasset"
[2023.01.03-17.50.37:884][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset"
[2023.01.03-17.50.37:890][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Shapes/Shape_Pipe.uasset"
[2023.01.03-17.50.37:899][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_180.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Shapes/Shape_Pipe_180.uasset"
[2023.01.03-17.50.37:906][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_90.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Shapes/Shape_Pipe_90.uasset"
[2023.01.03-17.50.37:912][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Plane.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Shapes/Shape_Plane.uasset"
[2023.01.03-17.50.37:918][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset"
[2023.01.03-17.50.37:925][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Sphere.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Shapes/Shape_Sphere.uasset"
[2023.01.03-17.50.37:932][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Torus.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Shapes/Shape_Torus.uasset"
[2023.01.03-17.50.37:939][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Shapes/Shape_Trim.uasset"
[2023.01.03-17.50.37:945][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset"
[2023.01.03-17.50.37:952][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset"
[2023.01.03-17.50.37:962][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_TriPyramid.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Shapes/Shape_TriPyramid.uasset"
[2023.01.03-17.50.37:968][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Tube.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Shapes/Shape_Tube.uasset"
[2023.01.03-17.50.37:974][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_A.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Shapes/Shape_Wedge_A.uasset"
[2023.01.03-17.50.37:982][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_B.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Shapes/Shape_Wedge_B.uasset"
[2023.01.03-17.50.37:988][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_WideCapsule.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Shapes/Shape_WideCapsule.uasset"
[2023.01.03-17.50.38:013][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset"
[2023.01.03-17.50.38:031][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_AssetPlatform.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_AssetPlatform.uasset"
[2023.01.03-17.50.38:055][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset"
[2023.01.03-17.50.38:062][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Floor.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Basic_Floor.uasset"
[2023.01.03-17.50.38:066][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Wall.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Basic_Wall.uasset"
[2023.01.03-17.50.38:070][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset"
[2023.01.03-17.50.38:076][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_New.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Brick_Clay_New.uasset"
[2023.01.03-17.50.38:149][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset"
[2023.01.03-17.50.38:154][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset"
[2023.01.03-17.50.38:172][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset"
[2023.01.03-17.50.38:178][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset"
[2023.01.03-17.50.38:204][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset"
[2023.01.03-17.50.38:209][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset"
[2023.01.03-17.50.38:290][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset"
[2023.01.03-17.50.38:320][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset"
[2023.01.03-17.50.38:325][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset"
[2023.01.03-17.50.38:348][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset"
[2023.01.03-17.50.38:353][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset"
[2023.01.03-17.50.38:386][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset"
[2023.01.03-17.50.38:391][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset"
[2023.01.03-17.50.38:413][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset"
[2023.01.03-17.50.38:419][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset"
[2023.01.03-17.50.38:440][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset"
[2023.01.03-17.50.38:446][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset"
[2023.01.03-17.50.38:451][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Grime.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Concrete_Grime.uasset"
[2023.01.03-17.50.38:471][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset"
[2023.01.03-17.50.38:476][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Panels.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Concrete_Panels.uasset"
[2023.01.03-17.50.38:481][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Poured.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Concrete_Poured.uasset"
[2023.01.03-17.50.38:505][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset"
[2023.01.03-17.50.38:511][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Tiles.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Concrete_Tiles.uasset"
[2023.01.03-17.50.38:516][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Glass.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Glass.uasset"
[2023.01.03-17.50.38:521][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Burst_M.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Burst_M.uasset"
[2023.01.03-17.50.38:527][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Grass.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Ground_Grass.uasset"
[2023.01.03-17.50.38:532][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Gravel.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Ground_Gravel.uasset"
[2023.01.03-17.50.38:538][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_D.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Bush_D.uasset"
[2023.01.03-17.50.38:544][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Moss.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Ground_Moss.uasset"
[2023.01.03-17.50.38:550][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_N.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Bush_N.uasset"
[2023.01.03-17.50.38:554][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset"
[2023.01.03-17.50.38:558][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset"
[2023.01.03-17.50.38:564][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset"
[2023.01.03-17.50.38:569][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Chrome.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Metal_Chrome.uasset"
[2023.01.03-17.50.38:574][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset"
[2023.01.03-17.50.38:580][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Copper.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Metal_Copper.uasset"
[2023.01.03-17.50.38:585][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_M.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Chair_M.uasset"
[2023.01.03-17.50.38:590][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Gold.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Metal_Gold.uasset"
[2023.01.03-17.50.38:599][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_N.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Chair_N.uasset"
[2023.01.03-17.50.38:603][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Rust.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Metal_Rust.uasset"
[2023.01.03-17.50.38:611][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Checker_Noise_M.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Checker_Noise_M.uasset"
[2023.01.03-17.50.38:688][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset"
[2023.01.03-17.50.38:697][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset"
[2023.01.03-17.50.38:731][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset"
[2023.01.03-17.50.38:744][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset"
[2023.01.03-17.50.38:755][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset"
[2023.01.03-17.50.38:828][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset"
[2023.01.03-17.50.38:833][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Steel.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Metal_Steel.uasset"
[2023.01.03-17.50.38:838][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Basalt.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Rock_Basalt.uasset"
[2023.01.03-17.50.38:844][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset"
[2023.01.03-17.50.38:849][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Sandstone.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Rock_Sandstone.uasset"
[2023.01.03-17.50.38:855][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Slate.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Rock_Slate.uasset"
[2023.01.03-17.50.38:863][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset"
[2023.01.03-17.50.38:868][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset"
[2023.01.03-17.50.38:873][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset"
[2023.01.03-17.50.38:879][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Panel.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Tech_Panel.uasset"
[2023.01.03-17.50.38:884][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Lake.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Water_Lake.uasset"
[2023.01.03-17.50.38:888][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Ocean.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Water_Ocean.uasset"
[2023.01.03-17.50.38:894][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset"
[2023.01.03-17.50.38:899][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset"
[2023.01.03-17.50.38:904][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Oak.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Wood_Oak.uasset"
[2023.01.03-17.50.38:909][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Pine.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Wood_Pine.uasset"
[2023.01.03-17.50.38:915][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Walnut.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Materials/M_Wood_Walnut.uasset"
[2023.01.03-17.50.38:933][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset"
[2023.01.03-17.50.38:961][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset"
[2023.01.03-17.50.38:989][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset"
[2023.01.03-17.50.39:015][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset"
[2023.01.03-17.50.39:036][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset"
[2023.01.03-17.50.39:067][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset"
[2023.01.03-17.50.39:089][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset"
[2023.01.03-17.50.39:105][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset"
[2023.01.03-17.50.39:123][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset"
[2023.01.03-17.50.39:143][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset" to "../../../../../Projects/TSa2022bideogame/TSA2022/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset"
